species,landscape,rep,it,numocc
ca_species3,LMS10,7,456,31850
ca_species3,LMS10,7,457,31809
ca_species3,LMS10,7,458,31734
ca_species3,LMS10,7,459,31842
ca_species3,LMS10,7,460,32037
ca_species3,LMS10,7,461,32036
ca_species3,LMS10,7,462,32110
ca_species3,LMS10,7,463,32099
ca_species3,LMS10,7,464,31998
ca_species3,LMS10,7,465,32007
ca_species3,LMS10,7,466,32121
ca_species3,LMS10,7,467,32129
ca_species3,LMS10,7,468,32020
ca_species3,LMS10,7,469,32220
ca_species3,LMS10,7,470,32127
ca_species3,LMS10,7,471,32045
ca_species3,LMS10,7,472,32052
ca_species3,LMS10,7,473,32185
ca_species3,LMS10,7,474,32023
ca_species3,LMS10,7,475,31975
ca_species3,LMS10,7,476,32047
ca_species3,LMS10,7,477,32032
ca_species3,LMS10,7,478,32039
ca_species3,LMS10,7,479,32097
ca_species3,LMS10,7,480,32139
ca_species3,LMS10,7,481,31962
ca_species3,LMS10,7,482,32024
ca_species3,LMS10,7,483,32079
ca_species3,LMS10,7,484,32210
ca_species3,LMS10,7,485,32025
ca_species3,LMS10,7,486,32073
ca_species3,LMS10,7,487,32079
ca_species3,LMS10,7,488,32001
ca_species3,LMS10,7,489,32100
ca_species3,LMS10,7,490,31917
ca_species3,LMS10,7,491,31797
ca_species3,LMS10,7,492,31852
ca_species3,LMS10,7,493,31784
ca_species3,LMS10,7,494,31792
ca_species3,LMS10,7,495,31853
ca_species3,LMS10,7,496,31730
ca_species3,LMS10,7,497,31776
ca_species3,LMS10,7,498,31729
ca_species3,LMS10,7,499,31885
ca_species3,LMS10,7,500,31898
ca_species3,LMS10,8,1,83515
ca_species3,LMS10,8,2,61961
ca_species3,LMS10,8,3,51898
ca_species3,LMS10,8,4,46052
ca_species3,LMS10,8,5,42218
ca_species3,LMS10,8,6,39767
ca_species3,LMS10,8,7,37992
ca_species3,LMS10,8,8,36864
ca_species3,LMS10,8,9,35851
ca_species3,LMS10,8,10,35206
ca_species3,LMS10,8,11,34692
ca_species3,LMS10,8,12,34159
ca_species3,LMS10,8,13,33976
ca_species3,LMS10,8,14,33759
ca_species3,LMS10,8,15,33392
ca_species3,LMS10,8,16,33082
ca_species3,LMS10,8,17,33098
ca_species3,LMS10,8,18,33032
ca_species3,LMS10,8,19,32907
ca_species3,LMS10,8,20,32858
ca_species3,LMS10,8,21,32706
ca_species3,LMS10,8,22,32779
ca_species3,LMS10,8,23,32949
ca_species3,LMS10,8,24,32816
ca_species3,LMS10,8,25,32596
ca_species3,LMS10,8,26,32412
ca_species3,LMS10,8,27,32372
ca_species3,LMS10,8,28,32272
ca_species3,LMS10,8,29,32230
ca_species3,LMS10,8,30,32305
ca_species3,LMS10,8,31,32319
ca_species3,LMS10,8,32,32152
ca_species3,LMS10,8,33,32285
ca_species3,LMS10,8,34,32299
ca_species3,LMS10,8,35,32169
ca_species3,LMS10,8,36,32212
ca_species3,LMS10,8,37,32205
ca_species3,LMS10,8,38,32233
ca_species3,LMS10,8,39,32116
ca_species3,LMS10,8,40,32076
ca_species3,LMS10,8,41,32043
ca_species3,LMS10,8,42,31955
ca_species3,LMS10,8,43,31960
ca_species3,LMS10,8,44,31846
ca_species3,LMS10,8,45,31574
ca_species3,LMS10,8,46,31669
ca_species3,LMS10,8,47,31722
ca_species3,LMS10,8,48,31832
ca_species3,LMS10,8,49,31862
ca_species3,LMS10,8,50,31914
ca_species3,LMS10,8,51,31932
ca_species3,LMS10,8,52,31822
ca_species3,LMS10,8,53,31927
ca_species3,LMS10,8,54,31982
ca_species3,LMS10,8,55,32023
ca_species3,LMS10,8,56,32089
ca_species3,LMS10,8,57,32148
ca_species3,LMS10,8,58,32205
ca_species3,LMS10,8,59,32141
ca_species3,LMS10,8,60,32375
ca_species3,LMS10,8,61,32236
ca_species3,LMS10,8,62,32077
ca_species3,LMS10,8,63,32114
ca_species3,LMS10,8,64,32150
ca_species3,LMS10,8,65,32214
ca_species3,LMS10,8,66,32233
ca_species3,LMS10,8,67,32261
ca_species3,LMS10,8,68,32105
ca_species3,LMS10,8,69,31978
ca_species3,LMS10,8,70,31914
ca_species3,LMS10,8,71,31815
ca_species3,LMS10,8,72,31980
ca_species3,LMS10,8,73,32015
ca_species3,LMS10,8,74,32146
ca_species3,LMS10,8,75,32164
ca_species3,LMS10,8,76,32075
ca_species3,LMS10,8,77,32057
ca_species3,LMS10,8,78,31856
ca_species3,LMS10,8,79,32007
ca_species3,LMS10,8,80,31840
ca_species3,LMS10,8,81,31773
ca_species3,LMS10,8,82,31782
ca_species3,LMS10,8,83,31832
ca_species3,LMS10,8,84,31835
ca_species3,LMS10,8,85,31900
ca_species3,LMS10,8,86,31977
ca_species3,LMS10,8,87,31959
ca_species3,LMS10,8,88,32016
ca_species3,LMS10,8,89,32106
ca_species3,LMS10,8,90,32074
ca_species3,LMS10,8,91,32077
ca_species3,LMS10,8,92,32011
ca_species3,LMS10,8,93,32053
ca_species3,LMS10,8,94,32107
ca_species3,LMS10,8,95,32016
ca_species3,LMS10,8,96,31947
ca_species3,LMS10,8,97,31886
ca_species3,LMS10,8,98,31872
ca_species3,LMS10,8,99,31964
ca_species3,LMS10,8,100,31990
ca_species3,LMS10,8,101,32252
ca_species3,LMS10,8,102,32242
ca_species3,LMS10,8,103,32241
ca_species3,LMS10,8,104,32268
ca_species3,LMS10,8,105,32107
ca_species3,LMS10,8,106,32215
ca_species3,LMS10,8,107,32137
ca_species3,LMS10,8,108,32248
ca_species3,LMS10,8,109,32138
ca_species3,LMS10,8,110,31838
ca_species3,LMS10,8,111,31955
ca_species3,LMS10,8,112,31900
ca_species3,LMS10,8,113,31975
ca_species3,LMS10,8,114,31995
ca_species3,LMS10,8,115,32004
ca_species3,LMS10,8,116,31919
ca_species3,LMS10,8,117,31906
ca_species3,LMS10,8,118,31721
ca_species3,LMS10,8,119,31767
ca_species3,LMS10,8,120,31919
ca_species3,LMS10,8,121,31978
ca_species3,LMS10,8,122,32086
ca_species3,LMS10,8,123,32059
ca_species3,LMS10,8,124,32266
ca_species3,LMS10,8,125,32114
ca_species3,LMS10,8,126,32192
ca_species3,LMS10,8,127,32108
ca_species3,LMS10,8,128,32069
ca_species3,LMS10,8,129,32062
ca_species3,LMS10,8,130,32127
ca_species3,LMS10,8,131,32104
ca_species3,LMS10,8,132,31889
ca_species3,LMS10,8,133,31881
ca_species3,LMS10,8,134,31839
ca_species3,LMS10,8,135,31891
ca_species3,LMS10,8,136,31866
ca_species3,LMS10,8,137,32033
ca_species3,LMS10,8,138,32051
ca_species3,LMS10,8,139,31996
ca_species3,LMS10,8,140,31947
ca_species3,LMS10,8,141,31830
ca_species3,LMS10,8,142,31943
ca_species3,LMS10,8,143,31682
ca_species3,LMS10,8,144,31574
ca_species3,LMS10,8,145,31689
ca_species3,LMS10,8,146,31692
ca_species3,LMS10,8,147,31627
ca_species3,LMS10,8,148,31738
ca_species3,LMS10,8,149,31721
ca_species3,LMS10,8,150,31576
ca_species3,LMS10,8,151,31620
ca_species3,LMS10,8,152,31913
ca_species3,LMS10,8,153,31995
ca_species3,LMS10,8,154,31817
ca_species3,LMS10,8,155,31654
ca_species3,LMS10,8,156,31888
ca_species3,LMS10,8,157,31786
ca_species3,LMS10,8,158,31805
ca_species3,LMS10,8,159,31906
ca_species3,LMS10,8,160,31904
ca_species3,LMS10,8,161,31984
ca_species3,LMS10,8,162,31968
ca_species3,LMS10,8,163,31989
ca_species3,LMS10,8,164,32048
ca_species3,LMS10,8,165,32020
ca_species3,LMS10,8,166,32040
ca_species3,LMS10,8,167,31952
ca_species3,LMS10,8,168,32046
ca_species3,LMS10,8,169,32156
ca_species3,LMS10,8,170,32158
ca_species3,LMS10,8,171,32114
ca_species3,LMS10,8,172,32022
ca_species3,LMS10,8,173,32040
ca_species3,LMS10,8,174,31939
ca_species3,LMS10,8,175,32085
ca_species3,LMS10,8,176,32104
ca_species3,LMS10,8,177,31986
ca_species3,LMS10,8,178,32060
ca_species3,LMS10,8,179,32026
ca_species3,LMS10,8,180,32122
ca_species3,LMS10,8,181,32121
ca_species3,LMS10,8,182,32176
ca_species3,LMS10,8,183,32095
ca_species3,LMS10,8,184,31991
ca_species3,LMS10,8,185,31768
ca_species3,LMS10,8,186,31698
ca_species3,LMS10,8,187,31765
ca_species3,LMS10,8,188,31628
ca_species3,LMS10,8,189,31754
ca_species3,LMS10,8,190,31981
ca_species3,LMS10,8,191,32004
ca_species3,LMS10,8,192,31917
ca_species3,LMS10,8,193,31892
ca_species3,LMS10,8,194,31820
ca_species3,LMS10,8,195,31983
ca_species3,LMS10,8,196,32126
ca_species3,LMS10,8,197,32229
ca_species3,LMS10,8,198,32263
ca_species3,LMS10,8,199,32208
ca_species3,LMS10,8,200,32162
ca_species3,LMS10,8,201,32144
ca_species3,LMS10,8,202,32234
ca_species3,LMS10,8,203,32244
ca_species3,LMS10,8,204,32302
ca_species3,LMS10,8,205,32290
ca_species3,LMS10,8,206,32352
ca_species3,LMS10,8,207,32341
ca_species3,LMS10,8,208,32155
ca_species3,LMS10,8,209,32053
ca_species3,LMS10,8,210,32128
ca_species3,LMS10,8,211,31923
ca_species3,LMS10,8,212,31948
ca_species3,LMS10,8,213,31915
ca_species3,LMS10,8,214,32023
ca_species3,LMS10,8,215,32006
ca_species3,LMS10,8,216,32043
ca_species3,LMS10,8,217,32076
ca_species3,LMS10,8,218,32252
ca_species3,LMS10,8,219,32196
ca_species3,LMS10,8,220,32156
ca_species3,LMS10,8,221,32110
ca_species3,LMS10,8,222,32159
ca_species3,LMS10,8,223,32043
ca_species3,LMS10,8,224,31941
ca_species3,LMS10,8,225,31907
ca_species3,LMS10,8,226,31911
ca_species3,LMS10,8,227,31792
ca_species3,LMS10,8,228,31808
ca_species3,LMS10,8,229,31933
ca_species3,LMS10,8,230,32005
ca_species3,LMS10,8,231,32012
ca_species3,LMS10,8,232,32020
ca_species3,LMS10,8,233,31940
ca_species3,LMS10,8,234,32161
ca_species3,LMS10,8,235,31991
ca_species3,LMS10,8,236,31980
ca_species3,LMS10,8,237,31819
ca_species3,LMS10,8,238,31826
ca_species3,LMS10,8,239,31989
ca_species3,LMS10,8,240,31869
ca_species3,LMS10,8,241,31783
ca_species3,LMS10,8,242,31925
ca_species3,LMS10,8,243,32056
ca_species3,LMS10,8,244,32004
ca_species3,LMS10,8,245,32141
ca_species3,LMS10,8,246,32215
ca_species3,LMS10,8,247,32153
ca_species3,LMS10,8,248,32054
ca_species3,LMS10,8,249,31966
ca_species3,LMS10,8,250,31935
ca_species3,LMS10,8,251,31944
ca_species3,LMS10,8,252,31835
ca_species3,LMS10,8,253,31890
ca_species3,LMS10,8,254,32102
ca_species3,LMS10,8,255,31970
ca_species3,LMS10,8,256,32011
ca_species3,LMS10,8,257,31995
ca_species3,LMS10,8,258,31991
ca_species3,LMS10,8,259,31892
ca_species3,LMS10,8,260,31912
ca_species3,LMS10,8,261,32046
ca_species3,LMS10,8,262,32207
ca_species3,LMS10,8,263,32120
ca_species3,LMS10,8,264,32194
ca_species3,LMS10,8,265,32176
ca_species3,LMS10,8,266,32137
ca_species3,LMS10,8,267,31941
ca_species3,LMS10,8,268,31931
ca_species3,LMS10,8,269,31951
ca_species3,LMS10,8,270,31771
ca_species3,LMS10,8,271,31844
ca_species3,LMS10,8,272,31841
ca_species3,LMS10,8,273,32044
ca_species3,LMS10,8,274,32125
ca_species3,LMS10,8,275,32177
ca_species3,LMS10,8,276,32059
ca_species3,LMS10,8,277,32196
ca_species3,LMS10,8,278,32096
ca_species3,LMS10,8,279,32048
ca_species3,LMS10,8,280,31975
ca_species3,LMS10,8,281,32128
ca_species3,LMS10,8,282,32183
ca_species3,LMS10,8,283,32175
ca_species3,LMS10,8,284,32264
ca_species3,LMS10,8,285,32160
ca_species3,LMS10,8,286,31934
ca_species3,LMS10,8,287,31841
ca_species3,LMS10,8,288,31874
ca_species3,LMS10,8,289,31881
ca_species3,LMS10,8,290,31788
ca_species3,LMS10,8,291,31813
ca_species3,LMS10,8,292,31713
ca_species3,LMS10,8,293,31760
ca_species3,LMS10,8,294,31840
ca_species3,LMS10,8,295,31869
ca_species3,LMS10,8,296,31762
ca_species3,LMS10,8,297,31863
ca_species3,LMS10,8,298,31557
ca_species3,LMS10,8,299,31562
ca_species3,LMS10,8,300,31665
ca_species3,LMS10,8,301,31742
ca_species3,LMS10,8,302,31834
ca_species3,LMS10,8,303,31783
ca_species3,LMS10,8,304,31837
ca_species3,LMS10,8,305,31822
ca_species3,LMS10,8,306,31881
ca_species3,LMS10,8,307,31858
ca_species3,LMS10,8,308,31879
ca_species3,LMS10,8,309,31944
ca_species3,LMS10,8,310,31936
ca_species3,LMS10,8,311,31864
ca_species3,LMS10,8,312,31825
ca_species3,LMS10,8,313,31787
ca_species3,LMS10,8,314,31919
ca_species3,LMS10,8,315,31811
ca_species3,LMS10,8,316,31763
ca_species3,LMS10,8,317,31826
ca_species3,LMS10,8,318,31750
ca_species3,LMS10,8,319,31730
ca_species3,LMS10,8,320,31792
ca_species3,LMS10,8,321,31715
ca_species3,LMS10,8,322,31698
ca_species3,LMS10,8,323,31830
ca_species3,LMS10,8,324,31757
ca_species3,LMS10,8,325,31858
ca_species3,LMS10,8,326,31934
ca_species3,LMS10,8,327,31750
ca_species3,LMS10,8,328,31815
ca_species3,LMS10,8,329,31760
ca_species3,LMS10,8,330,31681
ca_species3,LMS10,8,331,31622
ca_species3,LMS10,8,332,31646
ca_species3,LMS10,8,333,31629
ca_species3,LMS10,8,334,31807
ca_species3,LMS10,8,335,31760
ca_species3,LMS10,8,336,31989
ca_species3,LMS10,8,337,31815
ca_species3,LMS10,8,338,31837
ca_species3,LMS10,8,339,31907
ca_species3,LMS10,8,340,31981
ca_species3,LMS10,8,341,32105
ca_species3,LMS10,8,342,31909
ca_species3,LMS10,8,343,31883
ca_species3,LMS10,8,344,31732
ca_species3,LMS10,8,345,31709
ca_species3,LMS10,8,346,31744
ca_species3,LMS10,8,347,31794
ca_species3,LMS10,8,348,31850
ca_species3,LMS10,8,349,31828
ca_species3,LMS10,8,350,31945
ca_species3,LMS10,8,351,31789
ca_species3,LMS10,8,352,31941
ca_species3,LMS10,8,353,31907
ca_species3,LMS10,8,354,31982
ca_species3,LMS10,8,355,31898
ca_species3,LMS10,8,356,31875
ca_species3,LMS10,8,357,31834
ca_species3,LMS10,8,358,31923
ca_species3,LMS10,8,359,31797
ca_species3,LMS10,8,360,31752
ca_species3,LMS10,8,361,31839
ca_species3,LMS10,8,362,31967
ca_species3,LMS10,8,363,32036
ca_species3,LMS10,8,364,32026
ca_species3,LMS10,8,365,32101
ca_species3,LMS10,8,366,32079
ca_species3,LMS10,8,367,32094
ca_species3,LMS10,8,368,31973
ca_species3,LMS10,8,369,31977
ca_species3,LMS10,8,370,31893
ca_species3,LMS10,8,371,32171
ca_species3,LMS10,8,372,32117
ca_species3,LMS10,8,373,32150
ca_species3,LMS10,8,374,32104
ca_species3,LMS10,8,375,32099
ca_species3,LMS10,8,376,31974
ca_species3,LMS10,8,377,32153
ca_species3,LMS10,8,378,32262
ca_species3,LMS10,8,379,32364
ca_species3,LMS10,8,380,32233
ca_species3,LMS10,8,381,32378
ca_species3,LMS10,8,382,32271
ca_species3,LMS10,8,383,32150
ca_species3,LMS10,8,384,32002
ca_species3,LMS10,8,385,31988
ca_species3,LMS10,8,386,31834
ca_species3,LMS10,8,387,31914
ca_species3,LMS10,8,388,31944
ca_species3,LMS10,8,389,32128
ca_species3,LMS10,8,390,32085
ca_species3,LMS10,8,391,31937
ca_species3,LMS10,8,392,32012
ca_species3,LMS10,8,393,32026
ca_species3,LMS10,8,394,31871
ca_species3,LMS10,8,395,31814
ca_species3,LMS10,8,396,31621
ca_species3,LMS10,8,397,31733
ca_species3,LMS10,8,398,31900
ca_species3,LMS10,8,399,31965
ca_species3,LMS10,8,400,31974
ca_species3,LMS10,8,401,31920
ca_species3,LMS10,8,402,31875
ca_species3,LMS10,8,403,31916
ca_species3,LMS10,8,404,31741
ca_species3,LMS10,8,405,31915
ca_species3,LMS10,8,406,32018
ca_species3,LMS10,8,407,32076
ca_species3,LMS10,8,408,31908
ca_species3,LMS10,8,409,31998
ca_species3,LMS10,8,410,32095
ca_species3,LMS10,8,411,31976
ca_species3,LMS10,8,412,31988
ca_species3,LMS10,8,413,32062
ca_species3,LMS10,8,414,32001
ca_species3,LMS10,8,415,32144
ca_species3,LMS10,8,416,32120
ca_species3,LMS10,8,417,32223
ca_species3,LMS10,8,418,32334
ca_species3,LMS10,8,419,32220
ca_species3,LMS10,8,420,32207
ca_species3,LMS10,8,421,32190
ca_species3,LMS10,8,422,32095
ca_species3,LMS10,8,423,32121
ca_species3,LMS10,8,424,32027
ca_species3,LMS10,8,425,31922
ca_species3,LMS10,8,426,31987
ca_species3,LMS10,8,427,32064
ca_species3,LMS10,8,428,32000
ca_species3,LMS10,8,429,31883
ca_species3,LMS10,8,430,31849
ca_species3,LMS10,8,431,31859
ca_species3,LMS10,8,432,32050
ca_species3,LMS10,8,433,32032
ca_species3,LMS10,8,434,31934
ca_species3,LMS10,8,435,31796
ca_species3,LMS10,8,436,31747
ca_species3,LMS10,8,437,31799
ca_species3,LMS10,8,438,31973
ca_species3,LMS10,8,439,32086
ca_species3,LMS10,8,440,32120
ca_species3,LMS10,8,441,32132
ca_species3,LMS10,8,442,31970
ca_species3,LMS10,8,443,31878
ca_species3,LMS10,8,444,31911
ca_species3,LMS10,8,445,32039
ca_species3,LMS10,8,446,31984
ca_species3,LMS10,8,447,32017
ca_species3,LMS10,8,448,32159
ca_species3,LMS10,8,449,32089
ca_species3,LMS10,8,450,32184
ca_species3,LMS10,8,451,32191
ca_species3,LMS10,8,452,32133
ca_species3,LMS10,8,453,32033
ca_species3,LMS10,8,454,31959
ca_species3,LMS10,8,455,32027
ca_species3,LMS10,8,456,32053
ca_species3,LMS10,8,457,32023
ca_species3,LMS10,8,458,32045
ca_species3,LMS10,8,459,32283
ca_species3,LMS10,8,460,32140
ca_species3,LMS10,8,461,32360
ca_species3,LMS10,8,462,32172
ca_species3,LMS10,8,463,32110
ca_species3,LMS10,8,464,32097
ca_species3,LMS10,8,465,32201
ca_species3,LMS10,8,466,32301
ca_species3,LMS10,8,467,32182
ca_species3,LMS10,8,468,32208
ca_species3,LMS10,8,469,32130
ca_species3,LMS10,8,470,32053
ca_species3,LMS10,8,471,31750
ca_species3,LMS10,8,472,31840
ca_species3,LMS10,8,473,31821
ca_species3,LMS10,8,474,31844
ca_species3,LMS10,8,475,31722
ca_species3,LMS10,8,476,31843
ca_species3,LMS10,8,477,31825
ca_species3,LMS10,8,478,31943
ca_species3,LMS10,8,479,31934
ca_species3,LMS10,8,480,31783
ca_species3,LMS10,8,481,31695
ca_species3,LMS10,8,482,31742
ca_species3,LMS10,8,483,31716
ca_species3,LMS10,8,484,31876
ca_species3,LMS10,8,485,31843
ca_species3,LMS10,8,486,31860
ca_species3,LMS10,8,487,31904
ca_species3,LMS10,8,488,32049
ca_species3,LMS10,8,489,32058
ca_species3,LMS10,8,490,32107
ca_species3,LMS10,8,491,32121
ca_species3,LMS10,8,492,31997
ca_species3,LMS10,8,493,32023
ca_species3,LMS10,8,494,31937
ca_species3,LMS10,8,495,31871
ca_species3,LMS10,8,496,31864
ca_species3,LMS10,8,497,31849
ca_species3,LMS10,8,498,31880
ca_species3,LMS10,8,499,32031
ca_species3,LMS10,8,500,31862
ca_species3,LMS10,9,1,82979
ca_species3,LMS10,9,2,61711
ca_species3,LMS10,9,3,51496
ca_species3,LMS10,9,4,45781
ca_species3,LMS10,9,5,42164
ca_species3,LMS10,9,6,39939
ca_species3,LMS10,9,7,38283
ca_species3,LMS10,9,8,36916
ca_species3,LMS10,9,9,36091
ca_species3,LMS10,9,10,35487
ca_species3,LMS10,9,11,35029
ca_species3,LMS10,9,12,34541
ca_species3,LMS10,9,13,34029
ca_species3,LMS10,9,14,33736
ca_species3,LMS10,9,15,33407
ca_species3,LMS10,9,16,33225
ca_species3,LMS10,9,17,33055
ca_species3,LMS10,9,18,32877
ca_species3,LMS10,9,19,32772
ca_species3,LMS10,9,20,32751
ca_species3,LMS10,9,21,32778
ca_species3,LMS10,9,22,32516
ca_species3,LMS10,9,23,32479
ca_species3,LMS10,9,24,32723
ca_species3,LMS10,9,25,32518
ca_species3,LMS10,9,26,32391
ca_species3,LMS10,9,27,32408
ca_species3,LMS10,9,28,32353
ca_species3,LMS10,9,29,32445
ca_species3,LMS10,9,30,32550
ca_species3,LMS10,9,31,32456
ca_species3,LMS10,9,32,32386
ca_species3,LMS10,9,33,32446
ca_species3,LMS10,9,34,32321
ca_species3,LMS10,9,35,32348
ca_species3,LMS10,9,36,32160
ca_species3,LMS10,9,37,32244
ca_species3,LMS10,9,38,32224
ca_species3,LMS10,9,39,32281
ca_species3,LMS10,9,40,32164
ca_species3,LMS10,9,41,32158
ca_species3,LMS10,9,42,32211
ca_species3,LMS10,9,43,32230
ca_species3,LMS10,9,44,32229
ca_species3,LMS10,9,45,32235
ca_species3,LMS10,9,46,32163
ca_species3,LMS10,9,47,32093
ca_species3,LMS10,9,48,32172
ca_species3,LMS10,9,49,32054
ca_species3,LMS10,9,50,32109
ca_species3,LMS10,9,51,32151
ca_species3,LMS10,9,52,32066
ca_species3,LMS10,9,53,32187
ca_species3,LMS10,9,54,32022
ca_species3,LMS10,9,55,32082
ca_species3,LMS10,9,56,32073
ca_species3,LMS10,9,57,32051
ca_species3,LMS10,9,58,32119
ca_species3,LMS10,9,59,32116
ca_species3,LMS10,9,60,32148
ca_species3,LMS10,9,61,32024
ca_species3,LMS10,9,62,31938
ca_species3,LMS10,9,63,31972
ca_species3,LMS10,9,64,31820
ca_species3,LMS10,9,65,31836
ca_species3,LMS10,9,66,31826
ca_species3,LMS10,9,67,31718
ca_species3,LMS10,9,68,31606
ca_species3,LMS10,9,69,31567
ca_species3,LMS10,9,70,31653
ca_species3,LMS10,9,71,31644
ca_species3,LMS10,9,72,31678
ca_species3,LMS10,9,73,31740
ca_species3,LMS10,9,74,31879
ca_species3,LMS10,9,75,31920
ca_species3,LMS10,9,76,32140
ca_species3,LMS10,9,77,32128
ca_species3,LMS10,9,78,32145
ca_species3,LMS10,9,79,32123
ca_species3,LMS10,9,80,32003
ca_species3,LMS10,9,81,32086
ca_species3,LMS10,9,82,32107
ca_species3,LMS10,9,83,32117
ca_species3,LMS10,9,84,32135
ca_species3,LMS10,9,85,32014
ca_species3,LMS10,9,86,32077
ca_species3,LMS10,9,87,32121
ca_species3,LMS10,9,88,32057
ca_species3,LMS10,9,89,31956
ca_species3,LMS10,9,90,32084
ca_species3,LMS10,9,91,31974
ca_species3,LMS10,9,92,32049
ca_species3,LMS10,9,93,32106
ca_species3,LMS10,9,94,32022
ca_species3,LMS10,9,95,31985
ca_species3,LMS10,9,96,31894
ca_species3,LMS10,9,97,31867
ca_species3,LMS10,9,98,31676
ca_species3,LMS10,9,99,31779
ca_species3,LMS10,9,100,31677
ca_species3,LMS10,9,101,31679
ca_species3,LMS10,9,102,31562
ca_species3,LMS10,9,103,31732
ca_species3,LMS10,9,104,31830
ca_species3,LMS10,9,105,31931
ca_species3,LMS10,9,106,31993
ca_species3,LMS10,9,107,31898
ca_species3,LMS10,9,108,32047
ca_species3,LMS10,9,109,32061
ca_species3,LMS10,9,110,32030
ca_species3,LMS10,9,111,32094
ca_species3,LMS10,9,112,31941
ca_species3,LMS10,9,113,31868
ca_species3,LMS10,9,114,31866
ca_species3,LMS10,9,115,31912
ca_species3,LMS10,9,116,31928
ca_species3,LMS10,9,117,31817
ca_species3,LMS10,9,118,31948
ca_species3,LMS10,9,119,31925
ca_species3,LMS10,9,120,31913
ca_species3,LMS10,9,121,31876
ca_species3,LMS10,9,122,31889
ca_species3,LMS10,9,123,32026
ca_species3,LMS10,9,124,32039
ca_species3,LMS10,9,125,31901
ca_species3,LMS10,9,126,31801
ca_species3,LMS10,9,127,31795
ca_species3,LMS10,9,128,32071
ca_species3,LMS10,9,129,32215
ca_species3,LMS10,9,130,32251
ca_species3,LMS10,9,131,32075
ca_species3,LMS10,9,132,32144
ca_species3,LMS10,9,133,32124
ca_species3,LMS10,9,134,32054
ca_species3,LMS10,9,135,32250
ca_species3,LMS10,9,136,32129
ca_species3,LMS10,9,137,32014
ca_species3,LMS10,9,138,31893
ca_species3,LMS10,9,139,32021
ca_species3,LMS10,9,140,31917
ca_species3,LMS10,9,141,31838
ca_species3,LMS10,9,142,31974
ca_species3,LMS10,9,143,31998
ca_species3,LMS10,9,144,31991
ca_species3,LMS10,9,145,31904
ca_species3,LMS10,9,146,32117
ca_species3,LMS10,9,147,32153
ca_species3,LMS10,9,148,32111
ca_species3,LMS10,9,149,32191
ca_species3,LMS10,9,150,32105
ca_species3,LMS10,9,151,32122
ca_species3,LMS10,9,152,31989
ca_species3,LMS10,9,153,32175
ca_species3,LMS10,9,154,32093
ca_species3,LMS10,9,155,32293
ca_species3,LMS10,9,156,32207
ca_species3,LMS10,9,157,32280
ca_species3,LMS10,9,158,32367
ca_species3,LMS10,9,159,32348
ca_species3,LMS10,9,160,32248
ca_species3,LMS10,9,161,32133
ca_species3,LMS10,9,162,32139
ca_species3,LMS10,9,163,32157
ca_species3,LMS10,9,164,32079
ca_species3,LMS10,9,165,32071
ca_species3,LMS10,9,166,32007
ca_species3,LMS10,9,167,31900
ca_species3,LMS10,9,168,31949
ca_species3,LMS10,9,169,31951
ca_species3,LMS10,9,170,31919
ca_species3,LMS10,9,171,32131
ca_species3,LMS10,9,172,32004
ca_species3,LMS10,9,173,31894
ca_species3,LMS10,9,174,31906
ca_species3,LMS10,9,175,31827
ca_species3,LMS10,9,176,31895
ca_species3,LMS10,9,177,31825
ca_species3,LMS10,9,178,31837
ca_species3,LMS10,9,179,31781
ca_species3,LMS10,9,180,31796
ca_species3,LMS10,9,181,31850
ca_species3,LMS10,9,182,31809
ca_species3,LMS10,9,183,31776
ca_species3,LMS10,9,184,31945
ca_species3,LMS10,9,185,31984
ca_species3,LMS10,9,186,31928
ca_species3,LMS10,9,187,31912
ca_species3,LMS10,9,188,31950
ca_species3,LMS10,9,189,32017
ca_species3,LMS10,9,190,32016
ca_species3,LMS10,9,191,31925
ca_species3,LMS10,9,192,31780
ca_species3,LMS10,9,193,31839
ca_species3,LMS10,9,194,31932
ca_species3,LMS10,9,195,31946
ca_species3,LMS10,9,196,32155
ca_species3,LMS10,9,197,32117
ca_species3,LMS10,9,198,31934
ca_species3,LMS10,9,199,31840
ca_species3,LMS10,9,200,32021
ca_species3,LMS10,9,201,31785
ca_species3,LMS10,9,202,31809
ca_species3,LMS10,9,203,31835
ca_species3,LMS10,9,204,31970
ca_species3,LMS10,9,205,31920
ca_species3,LMS10,9,206,31909
ca_species3,LMS10,9,207,31886
ca_species3,LMS10,9,208,31912
ca_species3,LMS10,9,209,31760
ca_species3,LMS10,9,210,31907
ca_species3,LMS10,9,211,31959
ca_species3,LMS10,9,212,32027
ca_species3,LMS10,9,213,31961
ca_species3,LMS10,9,214,31948
ca_species3,LMS10,9,215,32031
ca_species3,LMS10,9,216,32024
ca_species3,LMS10,9,217,31966
ca_species3,LMS10,9,218,31886
ca_species3,LMS10,9,219,31839
ca_species3,LMS10,9,220,31870
ca_species3,LMS10,9,221,31855
ca_species3,LMS10,9,222,31963
ca_species3,LMS10,9,223,32130
ca_species3,LMS10,9,224,32143
ca_species3,LMS10,9,225,32009
ca_species3,LMS10,9,226,32128
ca_species3,LMS10,9,227,31874
ca_species3,LMS10,9,228,31769
ca_species3,LMS10,9,229,31824
ca_species3,LMS10,9,230,31890
ca_species3,LMS10,9,231,31702
